key	parent_key	code	titulo
100		A	Raw Materials, Chemicals, Paper, Fuel
101		B	Herramientas y equipos industriales
102		C	Suministros y componentes
103		D	Suministros y equipos de construcción, edificaciones y transportes
104		E	Productos farmacéuticos, y suministros y equipos de ensayo, de laboratorio y médicos
105		F	Suministros y equipos de servicios, limpieza y comida
106		G	Suministros y equipos tecnológicos, de comunicaciones y de negocios
107		H	Suministros y equipos de defensa y seguridad
108		I	Suministros y equipos de consumo, domésticos y personales
108708	107366	80121500	Servicios de derecho penal
108709	108708	80121501	Juvenile justice law services
108710	108708	80121502	Appellate procedure services
108711	108708	80121503	Defense or criminal law services
108712	107366	80121600	Servicios de derecho mercantil
108713	108712	80121601	Government antitrust or regulations law services
108714	108712	80121602	Bankruptcy law services
108715	108712	80121603	Partnership law
108716	108712	80121604	Patent or trademark or copyright law
108717	108712	80121605	Liquidation law services
108718	108712	80121606	Real estate law
108719	108712	80121607	Taxation law
108720	108712	80121608	Mergers or acquisitions law
108721	107366	80121700	Servicios de responsabilidad civil
108722	108721	80121701	Malpractice or negligence law services
108724	108721	80121703	Property law services
108725	108721	80121704	Contract law services
108726	107366	80121800	Servicios de derecho de familia
108727	108726	80121801	Divorce law services
108728	108726	80121802	Adoption law services
108729	108726	80121803	Immigration or naturalization law
108730	108726	80121804	Guardianship or custody law services
108731	107367	80131500	Arrendamiento o alquiler de propiedades o edificios
108732	108731	80131501	Alquiler de viviendas
108733	108731	80131502	Alquiler de instalaciones comerciales o industriales
108734	108731	80131503	Arrendamiento de tierras
108735	107367	80131600	Venta de propiedades o edificios
108736	108735	80131601	Real estate brokers or agents
108737	108735	80131602	Real estate auction
108738	108735	80131603	Sale of residential land
108739	108735	80131604	Sale of commercial or industrial land
108740	107367	80131700	Servicios de plicas y títulos
108741	108740	80131701	Title reconveyance services
108742	108740	80131702	Title search services
108743	108740	80131703	Escrow account services
108744	107367	80131800	Servicios de gestión inmobiliaria
108745	108744	80131801	Property management
108746	108744	80131802	Real estate appraisal and valuation service
108747	108744	80131803	Real estate listing services
108748	107368	80141500	Investigación de mercado
108749	108748	80141501	Marketing analysis
108750	108748	80141502	Distributive or service trade statistics
108751	108748	80141503	Commodity price forecasting
108752	108748	80141504	Preparation of commodity market surveys
108753	107368	80141600	Ventas o actividades de promoción empresarial
108754	108753	80141601	Sales promotion services
108756	107368	80141700	Distribución
108757	108756	80141701	Direct sales services
108758	108756	80141702	Wholesale distribution services
108759	108756	80141703	Retail distribution services
108760	108756	80141704	Franchise operations
108761	107368	80141800	Servicios de correo
108762	108761	80141801	Mailing list compilation services
108763	108761	80141802	Mailing list management service
108764	108761	80141803	Addressing service
108765	107369	80151500	Facilitación comercial
108766	108765	80151501	Commodity policy or projections services
108767	108765	80151502	Trade expansion
108768	108765	80151503	Trade information services
108769	108765	80151504	Trade promotion services
108770	108765	80151505	Multinational marketing enterprises
108771	107369	80151600	Servicios comerciales internacionales
108772	108771	80151601	Export development
108773	108771	80151602	Import planning
108774	108771	80151603	Export projections
108775	108771	80151604	Import procurement services
108776	107370	80161500	Servicios de apoyo a la gestión
108777	108776	80161501	Servicios de administración de oficinas o secretariado
108778	108776	80161502	Servicios de planificación de reuniones
108779	108776	80161503	Servicios de entrada por teclado
108780	108776	80161504	Servicios administrativos
108781	107370	80161600	Vigilancia de instalaciones empresariales
108782	108781	80161601	Servicios de gestión de la propiedad
108783	107372	81101500	Ingeniería civil
108784	108783	81101501	Ingeniería de pozos
108785	108783	81101502	Dibujo técnico
108786	108783	81101503	Ingeniería portuaria o de puertos de agua
108787	108783	81101505	Ingeniería estructural
108788	108783	81101506	Arquitectura naval
108789	108783	81101507	Ingeniería de presas
108790	108783	81101508	Ingeniería arquitectónica
108791	108783	81101509	Ingeniería aeroportuaria
108792	108783	81101510	Ingeniería de carreteras
108793	108783	81101511	Ingeniería ferroviaria
108794	107372	81101600	Ingeniería mecánica
108799	107372	81101700	Ingeniería eléctrica y electrónica
108800	108799	81101701	Electrical engineering services
108801	108799	81101702	Electronic circuit design
108802	107372	81101800	Ingeniería química
108804	107372	81101900	Ingeniería de petróleo y gas
108806	108804	81101902	Production engineering for oil or gas
108808	107372	81102000	Ingeniería de minas
108809	108808	81102001	Hydraulic mining
108810	107372	81102100	Ingeniería oceánica
108811	108810	81102101	Coastal engineering
108812	107372	81102200	Ingeniería de transportes
108813	108812	81102201	Traffic engineering
108814	108812	81102202	Urban transport network
108815	108812	81102203	Inland waterways
108816	107373	81111500	Ingeniería de software o de hardware
108817	108816	81111501	Mainframe software applications design
108818	108816	81111502	Personal computer PC application design
108819	108816	81111503	Diseño de integración de sistemas
108820	108816	81111504	Servicios de programación de aplicaciones
108821	108816	81111505	Operating system programming services
108822	108816	81111506	Client or server programming services
108823	108816	81111507	Servicios de programación de aplicaciones de la base de datos (ERP)
108824	108816	81111508	Application implementation services
108825	108816	81111509	Servicios de desarrollo de aplicación del cliente Internet / intranet
108826	108816	81111510	Internet or intranet server application development services
108827	107373	81111600	Programadores informáticos
108828	108827	81111601	Programming for Visual Basic
108829	108827	81111602	Programming for Java
108830	108827	81111603	Programming for HTML
108831	108827	81111604	Programming for ALGOL
108832	108827	81111605	Programming for Assembler
108833	108827	81111606	Programming for Basic
108834	108827	81111607	Programming for C or C++
108835	108827	81111608	Programming for COBOL
108836	108827	81111609	Programming for FORTRAN
108837	108827	81111610	Programming for Pascal
108838	108827	81111611	Programming for PL/1
108839	108827	81111612	Programming or Proprietary Languages
108840	107373	81111700	Sistemas de gestión de la información (MIS)
108841	108840	81111701	Wide area network communications design
108842	108840	81111702	Local area network communications design
108843	108840	81111703	Electronic data interchange EDI design
108844	108840	81111704	Diseño de base de datos
108845	108840	81111705	Arquitectura de sistemas
108846	107373	81111800	Administradores de sistemas
108847	108846	81111801	Seguridad de ordenadores
108848	108846	81111802	Mainframe administration services
108849	108846	81111803	Soporte o mantenimiento de red de área local (LAN)
108850	108846	81111804	Soporte o mantenimiento de red extensa (WAN)
108851	108846	81111805	Proprietary or licensed systems maintenance or support
108852	108846	81111806	Database analysis service
108854	108846	81111808	System analysis service
108855	108846	81111809	System installation service
108856	107373	81111900	Sistemas de recuperación de la información
108857	108856	81111901	Database information retrieval
108858	108856	81111902	Online database information retrieval service
108860	107373	81112000	Servicios de datos
108861	108860	81112001	Online data processing service
108862	108860	81112002	Servicios de proceso o preparación de datos
108863	107373	81112100	Servicios de Internet
108864	108863	81112101	Internet service providers ISP
108865	108863	81112102	Electronic mail service provider
108866	108863	81112103	World wide web WWW site design services
108867	108863	81112104	Web search engine providers
108868	108863	81112105	World wide web WWW site operation host services
108869	107374	81121500	Economic analysis
108870	108869	81121501	Macro economic analysis
108871	108869	81121502	Micro economic analysis
108872	108869	81121503	Econometrics
108873	108869	81121504	Economic forecasts
108874	107374	81121600	Monetary systems and issues
108875	108874	81121601	Monetary policy
108876	108874	81121602	Monetary systems
108877	108874	81121603	Monetary analysis
108878	108874	81121604	Monetary liquidity
108879	108874	81121605	Precious metals reserves
108880	108874	81121606	Foreign exchange control
108881	108874	81121607	Currency exchange markets
108882	107375	81131500	Methodology and analysis
108883	108882	81131501	Factor analysis
108884	108882	81131502	Multivariate analysis
108885	108882	81131503	Regression analysis
108886	108882	81131504	Sampling surveys
108887	108882	81131505	Time series analysis
108888	107379	81141500	Control de calidad
108889	108888	81141501	Ensayo de materiales
108890	108888	81141502	Materials synthesis
108891	108888	81141503	Inspección de productos o materiales
108892	108888	81141504	Ensayo o calibrado de equipos
108893	108888	81141505	Desarrollo de estándares de producción
108894	108888	81141506	Ensayo de productos
108895	107379	81141600	Gestión de cadena de suministro
108896	108895	81141601	Logistics
108897	108895	81141602	Transit analysis
108898	108895	81141603	Transport finance or economics
108899	108895	81141604	Transport facilitation
108900	108895	81141605	Transport infrastructure
108901	108895	81141606	Transport planning
108902	107379	81141700	Planificación y control de productos
108903	108902	81141701	Production planning
108904	108902	81141702	Production control
108905	108902	81141703	Production scheduling
108906	108902	81141704	Production statistics collection or analysis services
